"video_id","channel_title","channel_id","video_publish_date","video_title","video_description","video_category","video_view_count","video_comment_count","video_like_count","video_dislike_count","video_tags"
"YmVkDteKLsI","RPP Noticias","UC5j8-2FT0ZMMBkmK72R4aeA",2021-08-05,"Ciudadanos reportaron falta de vacunas en el estadio Monumental de Puente Piedra","Las personas realizaron cola desde muy temprano por segundo día consecutivo para recibir su segunda dosis; sin embargo, fueron regresados a sus casas. Desde el Minsa aseguraron que las personas citadas para recibir la segunda dosis ""tienen sus vacunas reservadas"".

SUSCRÍBETE ► http://ow.ly/Uzfi3 
Web: http://www.rpp.pe  
Facebook: https://www.facebook.com/rppnoticias?ref=ts&fref=ts
Twitter: https://twitter.com/RPPNoticias
Instagram: https://www.instagram.com/rppnoticias

#RPPNoticias. La voz del Perú. Noticias del Perú y el mundo, las 24 horas del día.","25",1077,3,8,NA,"RPP|RPP Noticias|Noticias Peru|Perú|Lima|Noticias|Información|Directo En Directo|Peruanos|Peruanos en USA|Programas peruanos|Programas del Perú|Radio Programas del Perú|Noticias del Perú|coronavirus en Perú|Castillo hoy|Casos de coronavirus hoy|casos covid hoy|Castillo presidente|llegan vacunas peru|noticias castillo|minsa|vacunas|segunda dosis|vacuna sinopharm"
"6ptc0dqWfDs","RPP Noticias","UC5j8-2FT0ZMMBkmK72R4aeA",2021-08-05,"Antonio Quispe: ""Decir que la vacuna de Sinopharm es agua destilada es una gran mentira""","Antonio Quispe, miembro del equipo de asesores del Ministerio de Salud, considera que ""hay un movimiento antivacunas muy fuerte"" en el Perú.

#QuédateEnCasa
SUSCRÍBETE ► http://ow.ly/Uzfi3 
Web: http://www.rpp.pe  
Facebook: https://www.facebook.com/rppnoticias?ref=ts&fref=ts
Twitter: https://twitter.com/RPPNoticias
Instagram: https://www.instagram.com/rppnoticias

#RPPNoticias. La voz del Perú. Noticias del Perú y el mundo, las 24 horas del día.","25",13481,257,151,NA,"RPP|RPP Noticias|Noticias Peru|Perú"
"-lKSy2XmQ6I","RPP Noticias","UC5j8-2FT0ZMMBkmK72R4aeA",2021-08-05,"Ministro Hernando Cevallos: ""Presidente Castillo se vacunará con dosis de Sinopharm""","#QuédateEnCasa
SUSCRÍBETE ► http://ow.ly/Uzfi3 
Web: http://www.rpp.pe  
Facebook: https://www.facebook.com/rppnoticias?ref=ts&fref=ts
Twitter: https://twitter.com/RPPNoticias
Instagram: https://www.instagram.com/rppnoticias

#RPPNoticias. La voz del Perú. Noticias del Perú y el mundo, las 24 horas del día.","25",1009,7,8,NA,"RPP|RPP Noticias|Noticias Peru|Perú"
"oGlvngeJXzo","RPP Noticias","UC5j8-2FT0ZMMBkmK72R4aeA",2021-08-05,"Óscar Ugarte: ""No hay ningún estudio en el país que diga que la vacuna de Sinopharm no funcione""","El exministro de Salud, Óscar Ugarte, se pronunció sobre las declaraciones que han emitido en contra de la vacuna de Sinopharm que forma parte del proceso de vacunación en el Perú.

#QuédateEnCasa
SUSCRÍBETE ► http://ow.ly/Uzfi3 
Web: http://www.rpp.pe  
Facebook: https://www.facebook.com/rppnoticias?ref=ts&fref=ts
Twitter: https://twitter.com/RPPNoticias
Instagram: https://www.instagram.com/rppnoticias

#RPPNoticias. La voz del Perú. Noticias del Perú y el mundo, las 24 horas del día.","25",2909,59,25,NA,"RPP|RPP Noticias|Noticias Peru|Perú"
"hY2btSs5lz4","RPP Noticias","UC5j8-2FT0ZMMBkmK72R4aeA",2021-08-05,"Médico vacunado con Sinopharm: ""La vacuna cumple su objetivo, reducir la mortalidad""","Dr. Walter Luque, jefe de pediatría del Hospital Dos de Mayo, contó su experiencia después de haber recibido la vacuna de Sinopharm y cómo cambió el ambiente laboral después de que el personal de salud la recibiera.

#QuédateEnCasa
SUSCRÍBETE ► http://ow.ly/Uzfi3 
Web: http://www.rpp.pe  
Facebook: https://www.facebook.com/rppnoticias?ref=ts&fref=ts
Twitter: https://twitter.com/RPPNoticias
Instagram: https://www.instagram.com/rppnoticias

#RPPNoticias. La voz del Perú. Noticias del Perú y el mundo, las 24 horas del día.","25",1357,31,17,NA,"RPP|RPP Noticias|Noticias Peru|Perú"
"zcFgzY8rsyU","RPP Noticias","UC5j8-2FT0ZMMBkmK72R4aeA",2021-08-05,"Vacuna de Sinopharm: Colegio de Biólogos rechaza declaraciones del congresista Ernesto Bustamante","El Colegio de Biólogos del Perú informó que las declaraciones del congresista de Fuerza Popular, Ernesto Bustamante, sobre la vacuna contra el COVID-19 del laboratorio chino Sinopharm son a título personal y que su institución alienta la vacunación emprendida por el Estado.

#QuédateEnCasa
SUSCRÍBETE ► http://ow.ly/Uzfi3 
Web: http://www.rpp.pe  
Facebook: https://www.facebook.com/rppnoticias?ref=ts&fref=ts
Twitter: https://twitter.com/RPPNoticias
Instagram: https://www.instagram.com/rppnoticias

#RPPNoticias. La voz del Perú. Noticias del Perú y el mundo, las 24 horas del día.","25",5141,89,39,NA,"RPP|RPP Noticias|Noticias Peru|Perú|Congresista Ernesto Bustamante|Vacunas de Sinopharm"
"aWwveewy-QE","RPP Noticias","UC5j8-2FT0ZMMBkmK72R4aeA",2021-08-06,"Presidente Pedro Castillo recibió la primera dosis de vacuna Sinopharm contra la COVID-19","Pedro Castillo recibe la primera dosis de vacuna contra el COVID-19

SUSCRÍBETE ► http://ow.ly/Uzfi3 
Web: http://www.rpp.pe  
Facebook: https://www.facebook.com/rppnoticias?ref=ts&fref=ts
Twitter: https://twitter.com/RPPNoticias
Instagram: https://www.instagram.com/rppnoticias

#RPPNoticias. La voz del Perú. Noticias del Perú y el mundo, las 24 horas del día.","25",33131,451,370,NA,"pedro castillo|Cambio de mando|castillo en ayacucho|en vivo|evo morales|RPP|RPP Noticias|Noticias Peru|Perú|Lima|Noticias|Información|Directo En Directo|Peruanos en USA|Programas peruanos|Programas del Perú|Radio Programas del Perú|CASTILLO hoy|Perú Libre|NOTICIAS CASTILLO|CASTILLO PRESIDENTE|MISA peru|rpp en vivo|tv peru en vivo|peru en vivo|pedro castillo en vivo|mensaje presidencial de pedro castillo|vacuna castillo|pedro castillo vacuna"
"P3SMh9NNifM","RPP Noticias","UC5j8-2FT0ZMMBkmK72R4aeA",2021-08-06,"Pedro Castillo: “Haré un seguimiento permanente de las personas en los ministerios”","“No podemos avanzar en otros espacios si la población no está vacunada”, sostuvo el presidente Pedro Castillo tras recibir la primera dosis de la vacuna Sinopharm

SUSCRÍBETE ► http://ow.ly/Uzfi3 
Web: http://www.rpp.pe  
Facebook: https://www.facebook.com/rppnoticias?ref=ts&fref=ts
Twitter: https://twitter.com/RPPNoticias
Instagram: https://www.instagram.com/rppnoticias

#RPPNoticias. La voz del Perú. Noticias del Perú y el mundo, las 24 horas del día.","25",16511,318,211,NA,"RPP|RPP Noticias|Noticias Peru|Perú|Lima|Noticias|Información|Directo En Directo|Peruanos|Peruanos en USA|Programas peruanos|Programas del Perú|Radio Programas del Perú|Noticias del Perú|coronavirus en Perú|Castillo hoy|Casos de coronavirus hoy|casos covid hoy"
"TbhIa-ybRXM","RPP Noticias","UC5j8-2FT0ZMMBkmK72R4aeA",2021-08-06,"Gustavo Rosell: “Estudios en el país demuestran que la vacuna Sinopharm es efectiva”","“Nuestro plan de vacunación contempla vacunas de varios laboratorios para poder abastecernos”, afirmó Gustavo Rosell,viceministro de Salud

SUSCRÍBETE ► http://ow.ly/Uzfi3 
Web: http://www.rpp.pe  
Facebook: https://www.facebook.com/rppnoticias?ref=ts&fref=ts
Twitter: https://twitter.com/RPPNoticias
Instagram: https://www.instagram.com/rppnoticias

#RPPNoticias. La voz del Perú. Noticias del Perú y el mundo, las 24 horas del día.","25",1540,36,10,NA,"RPP|RPP Noticias|Noticias Peru|Perú|Lima|Noticias|Información|Directo En Directo|Peruanos|Peruanos en USA|Programas peruanos|Programas del Perú|Radio Programas del Perú|Noticias del Perú|coronavirus en Perú|Castillo hoy|Casos de coronavirus hoy|casos covid hoy|Castillo presidente|llegan vacunas peru|PROPUESTAS PRESIDENCIALES|Perú libre|noticias castillo|vacunaton|vacunas|Gustavo Rosell|viceministro de Salud"
"yTASknMQ8wY","RPP Noticias","UC5j8-2FT0ZMMBkmK72R4aeA",2021-08-07,"Estudio de Sinopharm en el Perú: ""Es una vacuna que nos da seguridad""","Sergio Recuenco, investigador principal del estudio Sinopharm en el Perú, comentó las diferencias que tiene esta vacuna de otras.

#QuédateEnCasa
SUSCRÍBETE ► http://ow.ly/Uzfi3 
Web: http://www.rpp.pe  
Facebook: https://www.facebook.com/rppnoticias?ref=ts&fref=ts
Twitter: https://twitter.com/RPPNoticias
Instagram: https://www.instagram.com/rppnoticias

#RPPNoticias. La voz del Perú. Noticias del Perú y el mundo, las 24 horas del día.","25",12907,98,216,NA,"RPP|RPP Noticias|Noticias Peru|Perú|Segio Recuenco|Investigador principal del estudio Sinopharm en Perú|Vacuna de Sinopharm|Vacunación en el Perú|Vacunas en Perú|Pedro Castillo|Segunda dosis"
"RxUCfQn-8kI","RPP Noticias","UC5j8-2FT0ZMMBkmK72R4aeA",2021-08-09,"Dir. de Inmunizaciones del Minsa:“Tenemos la capacidad instalada para poder acelerar la vacunación”","“Estamos demostrando que en el país tenemos la capacidad instalada para poder acelerar la vacunación, mucho depende de la llegada de dosis”, dijo en RPP Gabriela Jimenez, directora de Inmunizaciones del Minsa. 

SUSCRÍBETE ► http://ow.ly/Uzfi3 
Web: http://www.rpp.pe  
Facebook: https://www.facebook.com/rppnoticias?ref=ts&fref=ts
Twitter: https://twitter.com/RPPNoticias
Instagram: https://www.instagram.com/rppnoticias

#RPPNoticias. La voz del Perú. Noticias del Perú y el mundo, las 24 horas del día.","25",930,4,13,NA,"RPP|RPP Noticias|Noticias Peru|Perú|Lima|Noticias|Información|Directo En Directo|Peruanos|Peruanos en USA|Programas peruanos|Programas del Perú|Radio Programas del Perú|Noticias del Perú|coronavirus en Perú|Castillo hoy|Casos de coronavirus hoy|casos covid hoy|Castillo presidente|llegan vacunas peru|PROPUESTAS PRESIDENCIALES|Perú libre|noticias castillo|acelerar la vacunación|llegada de dosis|Gabriela Jimenez|directora de Inmunizaciones|Minsa"
"imYe-fd04ts","RPP Noticias","UC5j8-2FT0ZMMBkmK72R4aeA",2021-08-10,"Hospital Regional de Loreto: Pacientes COVID-19 en UCI no quisieron vacunarse con Sinopharm","El médico infectólogo Juan Celis señaló que actualmente hay doce personas en UCI del Hospital Regional. De ese total, diez manifestaron que habían preferido esperar a que lleguen a la región dosis de Pfizer u otro laboratorio.

#QuédateEnCasa
SUSCRÍBETE ► http://ow.ly/Uzfi3 
Web: http://www.rpp.pe  
Facebook: https://www.facebook.com/rppnoticias?ref=ts&fref=ts
Twitter: https://twitter.com/RPPNoticias
Instagram: https://www.instagram.com/rppnoticias

#RPPNoticias. La voz del Perú. Noticias del Perú y el mundo, las 24 horas del día.","25",2688,31,28,NA,"RPP|RPP Noticias|Noticias Peru|Perú"
"CuF-2taa43k","RPP Noticias","UC5j8-2FT0ZMMBkmK72R4aeA",2021-08-10,"Oscar Ugarte: “no es cierto que haya un déficit de vacunas Pfizer”","“En el caso de Pfizer está previsto 2 millones 80 mil para este mes con calendario fijos por el lado de Sinopharm hay 3 millones con próximas llegadas”, afirmó en RPP Oscar Ugarte, exministro de salud.

SUSCRÍBETE ► http://ow.ly/Uzfi3 
Web: http://www.rpp.pe  
Facebook: https://www.facebook.com/rppnoticias?ref=ts&fref=ts
Twitter: https://twitter.com/RPPNoticias
Instagram: https://www.instagram.com/rppnoticias

#RPPNoticias. La voz del Perú. Noticias del Perú y el mundo, las 24 horas del día.","25",24780,137,285,NA,"RPP|RPP Noticias|Noticias Peru|Perú|Lima|Noticias|Información|Directo En Directo|Peruanos|Peruanos en USA|Programas peruanos|Programas del Perú|Radio Programas del Perú|Noticias del Perú|coronavirus en Perú|Castillo hoy|Casos de coronavirus hoy|casos covid hoy|Castillo presidente|llegan vacunas peru|PROPUESTAS PRESIDENCIALES|Perú libre|noticias castillo|Oscar Ugarte|HERNANDO CEVALLOS|DO HAY VACUNAS|DOSIS DE PIZER"
"mqx4mpP9wQ4","RPP Noticias","UC5j8-2FT0ZMMBkmK72R4aeA",2021-08-10,"Quinta 'Vacunatón' no se realizaría este fin de semana por retraso de dosis","El ministro de Salud, Hernando Cevallos, reconoció que existe un retraso en la entrega de vacunas por parte del laboratorio chino Sinopharm, tras recordar que un millón de dosis debió haber llegado al país el 4 de agosto pasado.

#QuédateEnCasa
SUSCRÍBETE ► http://ow.ly/Uzfi3 
Web: http://www.rpp.pe  
Facebook: https://www.facebook.com/rppnoticias?ref=ts&fref=ts
Twitter: https://twitter.com/RPPNoticias
Instagram: https://www.instagram.com/rppnoticias

#RPPNoticias. La voz del Perú. Noticias del Perú y el mundo, las 24 horas del día.","25",454,2,3,NA,"RPP|RPP Noticias|Noticias Peru|Perú"
"l-TlU2TAaag","RPP Noticias","UC5j8-2FT0ZMMBkmK72R4aeA",2021-08-10,"Omar Tello: “fondos captados en Junín habrían servido para otros actos fuera de esa región”","“Colaboradores eficaces ofrecieron elementos adicionales que sustentan repercusión nacional del caso, fondos captados en Junín habrían servido para otros actos fuera de esa región”, sostuvo Omar Tello, fiscal superior nacional coordinador para casos de corrupción.

SUSCRÍBETE ► http://ow.ly/Uzfi3 
Web: http://www.rpp.pe  
Facebook: https://www.facebook.com/rppnoticias?ref=ts&fref=ts
Twitter: https://twitter.com/RPPNoticias
Instagram: https://www.instagram.com/rppnoticias

#RPPNoticias. La voz del Perú. Noticias del Perú y el mundo, las 24 horas del día.","25",85431,428,925,NA,"RPP|RPP Noticias|Noticias Peru|Perú|Lima|Noticias|Información|Directo En Directo|Peruanos|Peruanos en USA|Programas peruanos|Programas del Perú|Radio Programas del Perú|Noticias del Perú|coronavirus en Perú|Castillo hoy|Casos de coronavirus hoy|casos covid hoy|Castillo presidente|llegan vacunas peru|Colaboradores eficaces|repercusión nacional del caso|fondos Junín|Omar Tello|fiscal|casos de corrupción|VLADIMIR CERRON"
"pFSW4N2QkkU","RPP Noticias","UC5j8-2FT0ZMMBkmK72R4aeA",2021-08-10,"Cevallos: “Con 569 mil dosis Pfizer y las de Sinopharm que llegan el sábado recuperaremos ritmo”","“Hemos bajado el ritmo de vacunación, pero seguimos vacunando las segundas dosis”, sostuvo en RPP Hernando Cevallos, ministro de Salud.

SUSCRÍBETE ► http://ow.ly/Uzfi3 
Web: http://www.rpp.pe  
Facebook: https://www.facebook.com/rppnoticias?ref=ts&fref=ts
Twitter: https://twitter.com/RPPNoticias
Instagram: https://www.instagram.com/rppnoticias

#RPPNoticias. La voz del Perú. Noticias del Perú y el mundo, las 24 horas del día.","25",3186,12,25,NA,"RPP|RPP Noticias|Noticias Peru|Perú|Lima|Noticias|Información|Directo En Directo|Peruanos|Peruanos en USA|Programas peruanos|Programas del Perú|Radio Programas del Perú|Noticias del Perú|coronavirus en Perú|Castillo hoy|Casos de coronavirus hoy|casos covid hoy|Castillo presidente|llegan vacunas peru|PROPUESTAS PRESIDENCIALES|Perú libre|noticias castillo|Cevallos|dosis Pfizer|Sinopharm|ritmo de vacunación|Hernando Cevallos|ministro de Salud"
"YUNuknVCqxM","RPP Noticias","UC5j8-2FT0ZMMBkmK72R4aeA",2021-08-11,"La vacuna de J&J parece ser efectiva contra la variante Delta","El dr. Elmer Huerta, asesor médico de RPP nos explica las últimas informaciones sobre la vacuna de J&J que parece ser efectiva contra la variante Delta 

SUSCRÍBETE ► http://ow.ly/Uzfi3 
Web: http://www.rpp.pe  
Facebook: https://www.facebook.com/rppnoticias?ref=ts&fref=ts
Twitter: https://twitter.com/RPPNoticias
Instagram: https://www.instagram.com/rppnoticias

#RPPNoticias. La voz del Perú. Noticias del Perú y el mundo, las 24 horas del día.","25",2314,69,56,NA,"RPP|RPP Noticias|Noticias Peru|Perú|Lima|Noticias|Información|Directo En Directo|Peruanos|Peruanos en USA|Programas peruanos|Programas del Perú|Radio Programas del Perú|Noticias del Perú|coronavirus en Perú|Castillo hoy|Casos de coronavirus hoy|casos covid hoy|Castillo presidente|llegan vacunas peru|VARIANTE DELTA|DR. ELMER HUERTA|ELMER HUERTA|CNN|VACUNA J&J"
"ek6-K9zAUjA","RPP Noticias","UC5j8-2FT0ZMMBkmK72R4aeA",2021-08-12,"COVID-19 en Perú: Minsa estima 67 mil muertes en el escenario más conservador de la tercera ola","El médico investigador de la Universidad Científica del Sur (UCS), Percy Mayta Tristán, explicó las variables que se han tomado en cuenta para las predicciones epidemiológicas realizadas por el Ministerio de Salud ante la llegada de una tercera ola de la pandemia de la COVID-19 prevista para finales de septiembre.

#QuédateEnCasa
SUSCRÍBETE ► http://ow.ly/Uzfi3 
Web: http://www.rpp.pe  
Facebook: https://www.facebook.com/rppnoticias?ref=ts&fref=ts
Twitter: https://twitter.com/RPPNoticias
Instagram: https://www.instagram.com/rppnoticias

#RPPNoticias. La voz del Perú. Noticias del Perú y el mundo, las 24 horas del día.","25",12086,58,92,NA,"RPP|RPP Noticias|Noticias Peru|Perú|Dr. Elmer Huerta|Percy Mayta Tristán|COVID-19|Tercera ola en el Perú|Coronavirus en el Perú"
"gH_6AIs-I5E","RPP Noticias","UC5j8-2FT0ZMMBkmK72R4aeA",2021-08-12,"COVID-19 en Perú: Minsa realizará 'Datatón' para involucrar a la sociedad con aportes innovadores","El Ministerio de Salud (Minsa) y la Secretaría de Gobierno y Transformación Digital de la Presidencia del Consejo de Ministros (PCM), organizan el 'Datatón' como una herramienta para involucrar a la sociedad en aportes innovadores ante una eventual tercera ola de la COVID-19.

#QuédateEnCasa
SUSCRÍBETE ► http://ow.ly/Uzfi3 
Web: http://www.rpp.pe  
Facebook: https://www.facebook.com/rppnoticias?ref=ts&fref=ts
Twitter: https://twitter.com/RPPNoticias
Instagram: https://www.instagram.com/rppnoticias

#RPPNoticias. La voz del Perú. Noticias del Perú y el mundo, las 24 horas del día.","25",3223,31,29,NA,"RPP|RPP Noticias|Noticias Peru|Perú|Dr. Antonio Quispe|Asesor del Ministerio de Salud|Datatón|Vacunación en el Perú|Ministerio de Salud del Perú|Minsa|Hernando Cevallos|Pedro Castillo|Perú Libre"
"guoy0BNV5gI","RPP Noticias","UC5j8-2FT0ZMMBkmK72R4aeA",2021-08-18,"Asesor del Minsa: Todas las muestras analizadas en la última semana dieron positivo a Delta","El médico Antonio Quispe, asesor del Minsa, señaló que en estos momentos se está priorizando el monitoreo de la variante delta en las regiones donde se ha confirmado su presencia.


#QuédateEnCasa
SUSCRÍBETE ► http://ow.ly/Uzfi3 
Web: http://www.rpp.pe  
Facebook: https://www.facebook.com/rppnoticias?ref=ts&fref=ts
Twitter: https://twitter.com/RPPNoticias
Instagram: https://www.instagram.com/rppnoticias

#RPPNoticias. La voz del Perú. Noticias del Perú y el mundo, las 24 horas del día.","25",3646,11,47,NA,"RPP|RPP Noticias|Noticias Peru|Perú|Noticias|Programas peruanos|Programas del Perú|Noticias del Perú|coronavirus peru|estado de emergencia peru|COVID-19 en Perú|vacuna covid|sinopharm|vacunación peru|variante|pedro castillo"
"rr9jIi41jrU","RPP Noticias","UC5j8-2FT0ZMMBkmK72R4aeA",2021-08-18,"Apu Pérez: “Insistimos en la capacitación de pobladores indígenas para ser promotores de salud”","El apu Jorge Pérez Rubio, presidente de AIDESEP, dijo en RPP que presentaron propuestas al gobierno regional y al MINSA sobre campañas de información de las vacunas en las comunidades indígenas

SUSCRÍBETE ► http://ow.ly/Uzfi3 
Web: http://www.rpp.pe  
Facebook: https://www.facebook.com/rppnoticias?ref=ts&fref=ts
Twitter: https://twitter.com/RPPNoticias
Instagram: https://www.instagram.com/rppnoticias

#RPPNoticias. La voz del Perú. Noticias del Perú y el mundo, las 24 horas del día.","25",372,0,1,NA,"RPP|RPP Noticias|Noticias Peru|Perú|Lima|Noticias|Información|Directo En Directo|Peruanos|Peruanos en USA|Programas peruanos|Programas del Perú|Radio Programas del Perú|Noticias del Perú|coronavirus en Perú|Castillo hoy|Casos de coronavirus hoy|casos covid hoy|Castillo presidente|llegan vacunas peru|PROPUESTAS PRESIDENCIALES|Perú libre|noticias castillo|comunidad de Pucacuro|brote COVID|director regional de Salud de Loreto|Carlos Calampa"
